2023-03-09 12:31:48,493 [41] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-21-04-00-00-26
2023-03-09 12:31:48,495 [41] INFO  ControlLib.ClientMain - Console: Client returned: 01-21-04-00-00-26
2023-03-09 12:31:48,498 [41] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-21-04-00-00-26
2023-03-09 12:31:48,500 [41] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GET GAME METRICS received and reply sent.
2023-03-09 12:31:48,503 [41] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: GAME METRICS response sent. 500000, 500000 --- 00-07-A1-20-00-00-00-00-00-00-00-00-07-A1-20
2023-03-09 12:31:48,505 [41] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-E0-04-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-0F-00-07-A1-20-00-00-00-00-00-00-00-00-07-A1-20-8D
2023-03-09 12:31:48,543 [40] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-27-05-00-01-01-2F
2023-03-09 12:31:48,545 [40] INFO  ControlLib.ClientMain - Console: Client returned: 01-27-05-00-01-01-2F
2023-03-09 12:31:48,547 [40] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-27-05-00-01-01-2F
2023-03-09 12:31:48,548 [40] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: CURRENT GAME ID received.
2023-03-09 12:31:48,551 [40] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - GameControl: Current Game id Received: 1
2023-03-09 12:31:48,611 [40] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: NO RECALL DATA
2023-03-09 12:31:48,613 [40] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel ACK message sent.
2023-03-09 12:31:48,614 [40] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-01-05-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-00-10
2023-03-09 12:31:48,660 [43] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-21-06-00-00-28
2023-03-09 12:31:48,662 [43] INFO  ControlLib.ClientMain - Console: Client returned: 01-21-06-00-00-28
2023-03-09 12:31:48,664 [43] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-21-06-00-00-28
2023-03-09 12:31:48,665 [43] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GET GAME METRICS received and reply sent.
2023-03-09 12:31:48,667 [43] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: GAME METRICS response sent. 500000, 500000 --- 00-07-A1-20-00-00-00-00-00-00-00-00-07-A1-20
2023-03-09 12:31:48,669 [43] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-E0-06-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-0F-00-07-A1-20-00-00-00-00-00-00-00-00-07-A1-20-8F
2023-03-09 12:31:48,711 [41] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-32-07-00-00-01-3B
2023-03-09 12:31:48,713 [41] INFO  ControlLib.ClientMain - Console: Client returned: 01-32-07-00-00-01-3B
2023-03-09 12:31:48,715 [41] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-32-07-00-00-01-3B
2023-03-09 12:31:48,717 [41] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GET JACKPOT VALUE received.
2023-03-09 12:31:48,724 [41] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: JACKPOT TYPE VALUE response sent.
2023-03-09 12:31:48,726 [41] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-ED-07-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-23-01-00-00-00-00-00-00-03-E8-30-2E-30-33-26-00-00-00-00-00-00-13-88-00-00-00-00-00-00-4E-20-00-00-00-00-0A-07
2023-03-09 12:31:50,847 [40] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-25-08-00-07-00-00-00-0A-14-01-00-54
2023-03-09 12:31:50,849 [40] INFO  ControlLib.ClientMain - Console: Client returned: 01-25-08-00-07-00-00-00-0A-14-01-00-54
2023-03-09 12:31:50,850 [40] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-25-08-00-07-00-00-00-0A-14-01-00-54
2023-03-09 12:31:50,852 [40] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: CAN PLAY S received.
2023-03-09 12:32:00,028 [40] INFO  ControlLib.ControlLogic - GameControl: Idle Could stop action
2023-03-09 12:32:00,032 [40] INFO  ControlLib.ControlLogic - GameControl: Idle Current action
2023-03-09 12:32:00,033 [40] INFO  ControlLib.ControlLogic - GameControl: GameStarted Started
2023-03-09 12:32:00,057 [40] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - GameControl: Save recall data for  userId: a0341d67-5503-4aac-a826-f422ecf6b3ea and game id: 1
2023-03-09 12:32:00,060 [40] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: GAME APPROVED S response sent.
2023-03-09 12:32:00,062 [40] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-E3-08-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-48-03-04-03-07-04-05-05-00-06-08-08-04-07-04-08-00-00-00-00-00-00-00-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-07-A0-58-01-00-00-00-00-64-55-67-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-87
2023-03-09 12:32:00,080 [36] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-32-09-00-00-02-3E
2023-03-09 12:32:00,082 [36] INFO  ControlLib.ClientMain - Console: Client returned: 01-32-09-00-00-02-3E
2023-03-09 12:32:00,084 [36] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-32-09-00-00-02-3E
2023-03-09 12:32:00,085 [36] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GET JACKPOT VALUE received.
2023-03-09 12:32:00,088 [36] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: JACKPOT TYPE VALUE response sent.
2023-03-09 12:32:00,089 [36] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-ED-09-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-20-02-FF-FF-FF-FF-FF-FF-FF-FF-30-26-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-00-FF-FF-FF-FF-5C
2023-03-09 12:32:00,094 [16] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-32-0A-00-00-03-40
2023-03-09 12:32:00,096 [16] INFO  ControlLib.ClientMain - Console: Client returned: 01-32-0A-00-00-03-40
2023-03-09 12:32:00,097 [16] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-32-0A-00-00-03-40
2023-03-09 12:32:00,099 [16] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GET JACKPOT VALUE received.
2023-03-09 12:32:00,101 [16] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: JACKPOT TYPE VALUE response sent.
2023-03-09 12:32:00,103 [16] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-ED-0A-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-23-03-00-00-00-00-00-04-93-E0-30-2E-30-36-26-00-00-00-00-00-06-DD-D0-00-00-00-00-00-1E-84-80-00-00-00-00-C8-25
2023-03-09 12:32:02,772 [34] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-24-0B-00-01-00-31
2023-03-09 12:32:02,962 [34] INFO  ControlLib.ClientMain - Console: Client returned: 01-24-0B-00-01-00-31
2023-03-09 12:32:02,963 [34] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-24-0B-00-01-00-31
2023-03-09 12:32:02,965 [34] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GAME END received.
2023-03-09 12:32:02,968 [34] INFO  ControlLib.ControlLogic - GameControl: GameStarted Could stop action
2023-03-09 12:32:02,970 [34] INFO  ControlLib.ControlLogic - GameControl: GameStarted Could stop action
2023-03-09 12:32:02,984 [34] INFO  ControlLib.GameMainControlVersions.GameMainControlRegular - GameControl: Win: 100, UserID: a0341d67-5503-4aac-a826-f422ecf6b3ea
2023-03-09 12:32:05,730 [34] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - GameControl: 1. Update recall data game status for game id: 1, status: 4, win processd: False
2023-03-09 12:32:05,731 [34] INFO  ControlLib.ControlLogic - GameControl: GameStarted Could stop action
2023-03-09 12:32:05,733 [34] INFO  ControlLib.ControlLogic - GameControl: GameStarted Stopped
2023-03-09 12:32:05,734 [34] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: GAME METRICS response sent. 499900, 499900 --- 00-07-A0-BC-00-00-00-00-00-00-00-00-07-A0-BC
2023-03-09 12:32:05,735 [34] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-E0-0B-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-0F-00-07-A0-BC-00-00-00-00-00-00-00-00-07-A0-BC-CA
2023-03-09 12:32:08,100 [45] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-32-0C-00-00-00-3F
2023-03-09 12:32:08,429 [45] INFO  ControlLib.ClientMain - Console: Client returned: 01-32-0C-00-00-00-3F
2023-03-09 12:32:08,431 [45] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-32-0C-00-00-00-3F
2023-03-09 12:32:08,432 [45] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GET JACKPOT VALUE received.
2023-03-09 12:32:08,434 [45] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: JACKPOT TYPE VALUE response sent.
2023-03-09 12:32:08,435 [45] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-ED-0C-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-20-00-FF-FF-FF-FF-FF-FF-FF-FF-30-26-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-00-FF-FF-FF-FF-5D
2023-03-09 12:32:08,439 [34] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-32-0D-00-00-01-41
2023-03-09 12:32:08,440 [34] INFO  ControlLib.ClientMain - Console: Client returned: 01-32-0D-00-00-01-41
2023-03-09 12:32:08,442 [34] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - MessagesFormater: Data received on port: RAW data: 01-32-0D-00-00-01-41
2023-03-09 12:32:08,443 [34] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - Console: On channel A: GET JACKPOT VALUE received.
2023-03-09 12:32:08,444 [34] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - Console: On channel A: JACKPOT TYPE VALUE response sent.
2023-03-09 12:32:08,446 [34] INFO  ControlLib.WebChannelControl.WebMessageAControlCore - MessagesFormater: Data ready to be sent on port: RAW data:01-ED-0D-67-1D-34-A0-03-55-AC-4A-A8-26-F4-22-EC-F6-B3-EA-00-23-01-00-00-00-00-00-00-03-E8-30-2E-30-33-26-00-00-00-00-00-00-13-88-00-00-00-00-00-00-4E-20-00-00-00-00-0A-0D
2023-03-09 12:32:09,516 [31] INFO  ControlLib.WebChannelControl.WebChannelAMessageLogic - ChannelAControlCore: ChannelAControlCore: 01-25-0E-00-07-00-00-00-0A-14-01-00-5A
2023-03-09 12:32:09,666 [31] INFO  ControlLib.ClientMain - Console: Client returned: 01-25-0E-00-07-00-00-00-0A-14-01-00-5A
